Attendance_Rate,Unexcused_Absence_Count,Unexcused_Absence_Rate,Late_Count,Consecutive_Unexcused_Absences,Days_Since_Last_Attended,Assignment_Missing_Rate,Assignment_Late_Count,Average_Score,Score_Trend,Has_Overdue_Invoice,Days_Overdue,Class_Progress_Ratio,Is_Dropout
0.6986,1,0.25,2,1,2,0.534,2,8.75,-1.28,0,0,0.4492,0
0.6183,6,0.3158,0,5,12,0.155,0,3.77,-0.61,0,0,0.3698,1
0.8974,1,0.0476,0,0,2,0.5132,1,4.02,-1.5,1,5,0.7268,0
0.5266,9,0.3333,1,4,6,0.5082,4,4.97,-1.27,0,0,0.3744,1
0.8051,1,0.0833,0,0,2,0.2911,0,7.04,-0.64,0,0,0.7747,0
0.7692,2,0.1667,1,0,5,0.8296,4,4.53,-1.43,1,10,0.5977,1
0.7275,1,0.1429,1,0,15,0.2932,0,7.47,-0.21,1,41,0.3974,0
0.7385,4,0.2222,0,3,19,0.0675,0,7.34,0.07,0,0,0.3116,1
0.478,6,0.2308,1,1,5,0.1829,2,5.59,-1.57,0,0,0.4254,1
0.9655,0,0.0,0,0,2,0.033,1,9.78,-0.32,0,0,0.6906,0
0.7182,2,0.1538,0,1,4,0.1168,0,7.52,0.01,0,0,0.3202,0
0.6765,2,0.3333,3,2,11,0.3846,4,7.27,-1.2,0,0,0.4636,0
1.0,0,0.0,0,0,2,0.461,3,6.74,-1.43,0,0,0.7326,1
0.7614,4,0.1379,1,2,13,0.4252,0,6.28,-0.53,0,0,0.6189,0
0.9089,0,0.0,0,0,0,0.1603,0,8.53,-0.47,0,0,0.9295,1
0.8029,4,0.1818,0,3,17,0.2026,0,7.71,-0.53,0,0,0.3562,1
0.8184,3,0.1667,0,2,10,0.6124,1,6.49,-0.74,0,0,0.3412,1
0.9184,0,0.0,2,0,1,0.0043,0,8.06,-0.35,0,0,0.3238,0
0.8786,1,0.0625,0,1,3,0.0085,0,8.04,-0.14,0,0,0.6782,0
0.7349,5,0.2381,1,2,2,0.2447,0,7.29,-0.49,0,0,0.5805,0
0.8311,3,0.12,0,1,7,0.2268,0,7.05,-0.19,0,0,0.6046,1
0.9981,0,0.0,0,0,3,0.0966,1,7.63,-0.19,0,0,0.2349,0
0.7724,4,0.1818,0,2,8,0.4025,2,6.33,-0.86,1,28,0.6262,1
0.6739,4,0.16,0,2,20,0.6822,2,4.98,-1.91,1,12,0.5997,1
0.9444,1,0.0417,0,1,0,0.22,0,8.37,0.26,0,0,0.4522,0
0.9323,1,0.1,0,0,1,0.0028,0,7.83,-0.21,0,0,0.3581,0
0.9446,1,0.0714,0,0,3,0.1281,0,8.36,-0.06,0,0,0.3428,0
0.6557,5,0.25,0,2,11,0.585,1,5.9,-1.25,1,12,0.6568,1
0.8057,2,0.1667,1,2,7,0.0693,1,7.37,-0.76,0,0,0.476,1
0.5244,4,0.2105,2,1,10,0.7739,2,4.83,-1.54,0,0,0.4647,1
0.9316,0,0.0,0,0,2,0.44,1,4.96,-0.36,0,0,0.1507,0
1.0,0,0.0,0,0,2,0.3692,1,7.93,-0.92,0,0,0.6119,0
0.5721,3,0.4286,1,3,3,0.5246,1,5.58,-0.94,0,0,0.8054,1
0.8384,4,0.1481,0,1,18,0.3181,0,8.2,-1.56,0,0,0.6539,0
0.9821,0,0.0,0,0,3,0.021,0,7.16,-0.67,1,36,0.447,0
0.7801,0,0.0,1,0,16,0.3036,0,5.98,-1.72,0,0,0.7436,0
0.6607,1,0.25,2,1,1,0.535,1,5.26,-0.97,1,18,0.1552,1
0.8107,2,0.1176,0,0,10,0.5082,1,7.55,-1.5,0,0,0.207,0
0.7037,2,0.1667,0,1,15,0.5199,1,6.33,-1.08,1,23,0.0822,1
0.7419,4,0.1429,1,1,10,0.3931,0,7.84,-1.27,0,0,0.8812,1
0.6798,1,0.2,1,1,6,0.3222,1,4.7,-0.93,0,0,0.8901,1
0.8882,2,0.069,0,2,18,0.099,0,7.8,-0.79,1,32,0.2307,1
0.7307,2,0.1538,0,0,17,0.5921,3,5.72,-1.64,0,0,0.5922,0
0.5664,3,0.25,2,1,2,0.8024,1,5.42,-1.29,1,39,0.6882,1
0.6018,5,0.2778,2,2,10,0.3394,0,4.4,-0.96,0,0,0.6478,1
0.7603,3,0.1667,1,0,20,0.211,0,5.06,0.2,1,34,0.41,0
0.8348,2,0.1,1,1,14,0.1352,0,7.23,-0.53,0,0,0.5619,0
0.737,3,0.2143,0,1,15,0.6852,2,5.59,-1.58,1,43,0.6438,1
0.6099,1,0.2,0,1,18,0.6488,2,5.03,-1.24,0,0,0.7189,1
0.7433,1,0.25,0,0,19,0.2608,2,7.34,-0.46,1,32,0.4709,0
0.9373,1,0.0333,0,1,0,0.1446,0,7.2,1.12,1,6,0.3148,1
0.5764,2,0.3333,0,2,14,0.5227,0,7.13,-1.1,0,0,0.7003,1
0.6679,4,0.2105,0,3,8,0.7435,3,3.87,-2.13,0,0,0.4833,1
0.8308,4,0.1429,1,3,3,0.1191,0,8.6,-0.18,0,0,0.2063,1
0.9178,2,0.08,0,0,0,0.0806,0,8.09,0.04,0,0,0.1623,0
0.8142,4,0.1429,1,0,3,0.2187,0,6.53,0.35,0,0,0.4967,0
0.9659,0,0.0,0,0,0,0.0396,1,7.89,1.04,1,37,0.4104,0
0.6192,2,0.2,2,0,20,0.2016,2,4.92,-0.96,0,0,0.4033,1
0.9341,1,0.037,1,1,0,0.1004,0,7.57,0.26,0,0,0.4938,0
0.6675,3,0.25,1,3,9,0.1156,0,6.8,-0.34,0,0,0.7047,1
0.7088,6,0.2222,0,3,20,0.2847,0,5.97,-0.67,0,0,0.4655,0
0.6802,4,0.25,0,0,11,0.6737,3,3.06,-1.48,0,0,0.245,1
0.8603,1,0.05,0,0,16,0.4242,0,7.37,-0.1,0,0,0.5661,0
0.9479,1,0.0455,0,0,1,0.0594,0,8.36,-0.47,0,0,0.6384,0
0.6716,5,0.1667,1,4,11,0.2714,2,5.35,-0.71,0,0,0.534,1
0.6763,2,0.1818,1,1,20,0.137,0,7.82,-0.65,0,0,0.2991,0
0.7233,3,0.2727,1,1,11,0.3672,1,6.64,-0.95,0,0,0.8616,0
0.7503,3,0.1667,2,2,4,0.3491,0,6.31,0.11,0,0,0.5082,1
0.8156,2,0.1667,0,2,14,0.281,0,4.94,-0.82,1,10,0.5542,1
0.5322,2,0.2222,2,0,3,0.6646,3,6.42,-1.68,0,0,0.5122,1
0.8425,2,0.1,0,0,3,0.1563,1,7.32,0.23,0,0,0.5077,0
0.8261,3,0.125,1,1,13,0.4086,2,4.74,-0.31,0,0,0.6908,1
0.3256,15,0.5556,2,3,5,0.6787,2,3.28,-1.97,0,0,0.1309,1
0.4442,6,0.5,2,2,12,0.6189,2,4.95,-1.38,0,0,0.1447,1
0.7798,5,0.1724,0,4,4,0.1054,0,7.96,-0.16,0,0,0.3619,1
0.4579,10,0.3704,2,4,7,0.3155,3,5.47,-1.51,0,0,0.5446,1
0.9327,1,0.0385,0,1,3,0.1885,0,6.92,-1.02,0,0,0.589,0
0.7942,2,0.1429,1,0,9,0.3829,3,7.48,-0.39,0,0,0.3581,0
0.9987,0,0.0,0,0,1,0.0856,0,6.05,-0.29,1,3,0.3734,0
0.8519,1,0.0909,2,0,6,0.638,3,5.56,-2.28,0,0,0.2099,1
0.5015,4,0.4,0,0,17,0.5814,1,4.42,-1.67,0,0,0.6217,1
0.9389,0,0.0,0,0,2,0.4323,2,6.74,-1.13,1,11,0.494,0
0.7846,1,0.1429,0,0,17,0.4222,2,6.39,-1.59,1,12,0.4939,1
0.8846,2,0.0833,0,0,13,0.1033,0,6.37,0.7,0,0,0.0977,0
0.9651,1,0.0385,0,1,3,0.2137,0,6.0,-0.47,0,0,0.3835,0
0.8599,2,0.1,0,2,19,0.446,2,6.16,-1.08,1,34,0.6185,0
0.5382,6,0.2308,2,2,20,0.2069,1,6.15,-0.12,0,0,0.7235,1
0.6513,4,0.2353,0,1,17,0.4797,2,4.29,-0.46,0,0,0.6487,1
0.7686,5,0.1724,1,2,6,0.4095,0,5.59,-1.36,0,0,0.4744,1
0.7268,7,0.2593,1,0,4,0.2118,0,7.07,0.05,0,0,0.4736,0
0.7547,3,0.1034,1,1,20,0.3561,2,5.03,-1.41,0,0,0.2364,0
1.0,0,0.0,0,0,1,0.3409,0,6.48,-0.4,1,38,0.4243,0
0.8899,2,0.08,0,0,6,0.62,3,6.49,-0.23,1,5,0.7084,0
0.8965,1,0.1111,0,1,11,0.1135,0,9.05,0.53,0,0,0.8187,0
0.6844,4,0.2,0,3,3,0.578,2,4.96,-1.62,0,0,0.4353,1
0.8684,1,0.0588,0,1,6,0.0861,0,5.11,-0.65,0,0,0.3075,0
0.7939,0,0.0,1,0,13,0.0962,0,7.22,-0.45,0,0,0.3883,0
0.9535,0,0.0,1,0,3,0.1334,0,6.94,-1.08,0,0,0.5498,0
0.6447,7,0.25,1,5,10,0.1773,0,7.17,-0.24,0,0,0.2976,1
0.8796,1,0.2,0,1,5,0.2276,0,5.67,-0.2,1,7,0.2388,1
0.8027,3,0.1154,0,1,8,0.2636,1,5.25,-1.53,0,0,0.2917,0
0.4354,12,0.4615,3,7,4,0.8206,3,2.53,-1.69,0,0,0.8727,1
0.8528,1,0.2,2,1,3,0.3489,3,8.51,-0.83,0,0,0.6511,1
0.8283,2,0.1429,2,2,14,0.3099,3,6.05,-0.31,1,36,0.3157,1
0.6323,3,0.2308,1,3,4,0.6763,1,4.77,-1.54,0,0,0.2344,1
0.7528,3,0.2143,1,2,15,0.5241,1,7.83,-0.6,0,0,0.3926,1
0.9232,0,0.0,0,0,3,0.021,0,8.13,-0.99,0,0,0.535,0
0.6503,7,0.3182,1,2,11,0.4396,0,6.51,-1.23,1,2,0.5394,1
0.8123,4,0.1538,1,4,7,0.0767,0,5.78,-0.64,1,11,0.7036,1
0.821,3,0.1429,0,2,10,0.1936,1,7.43,0.09,0,0,0.4766,1
0.9304,1,0.05,1,1,2,0.0074,0,8.2,-0.65,0,0,0.4571,0
0.754,1,0.1429,2,0,20,0.3796,0,7.87,-0.73,1,39,0.4707,1
0.926,1,0.0714,0,1,2,0.22,1,9.13,-0.29,0,0,0.413,0
1.0,0,0.0,1,0,2,0.0408,0,7.62,0.41,0,0,0.7788,1
1.0,0,0.0,0,0,3,0.2073,1,7.19,0.39,0,0,0.6113,0
0.8227,1,0.25,0,0,7,0.2051,0,7.43,-1.03,0,0,0.4596,0
0.9003,2,0.08,0,2,2,0.0074,0,7.77,0.26,0,0,0.5178,0
0.7667,5,0.2,0,0,19,0.62,3,6.04,-1.38,0,0,0.6959,1
0.9386,0,0.0,0,0,3,0.0814,0,8.57,-1.08,0,0,0.5775,0
0.8664,2,0.069,0,2,1,0.22,0,7.51,-2.16,0,0,0.3407,1
0.7306,4,0.1379,2,1,11,0.3121,1,1.27,-1.46,0,0,0.7238,1
1.0,0,0.0,0,0,0,0.3162,1,5.73,-0.87,1,18,0.7536,1
0.7545,3,0.1667,0,3,15,0.3738,1,5.24,-1.52,1,8,0.3225,1
0.8862,2,0.069,0,1,12,0.1805,0,8.79,0.66,0,0,0.2403,0
0.9701,0,0.0,0,0,3,0.0752,0,8.15,-0.77,0,0,0.4809,0
0.6128,3,0.2727,3,1,20,0.5679,2,5.59,-1.16,1,8,0.6741,1
0.6238,4,0.2222,3,1,7,0.6515,0,6.56,-1.35,1,33,0.5938,1
0.3922,5,0.5,1,5,10,0.7568,1,5.38,-1.31,0,0,0.2813,1
0.6641,5,0.2941,2,3,16,0.69,4,3.37,-1.84,0,0,0.595,1
0.8738,2,0.0909,1,0,12,0.0302,0,6.94,-0.07,0,0,0.5343,1
0.7644,5,0.2,1,3,18,0.232,0,5.49,-1.16,0,0,0.816,1
0.7273,3,0.2,0,3,20,0.7721,1,3.84,-0.48,0,0,0.7723,1
0.5962,9,0.3462,0,3,3,0.4595,0,4.39,-1.51,0,0,0.6612,1
0.8583,2,0.08,0,2,17,0.0607,0,8.73,-0.11,0,0,0.6622,1
0.9193,0,0.0,0,0,2,0.0525,0,8.75,0.1,0,0,0.6197,0
0.8087,2,0.125,0,1,8,0.2958,1,5.51,-0.8,1,25,0.4318,1
0.3586,7,0.5,3,5,4,0.937,0,2.78,-1.8,0,0,0.553,1
0.6562,1,0.2,0,1,6,0.1121,2,5.32,0.01,1,32,0.3808,1
0.9306,1,0.0345,0,1,2,0.0876,0,8.34,0.01,0,0,0.5002,0
0.6427,3,0.25,2,0,19,0.3735,0,6.75,-2.23,0,0,0.6101,1
0.5645,4,0.2222,0,2,16,0.186,1,5.36,-0.86,0,0,0.7882,1
0.8139,1,0.1,0,0,18,0.4752,2,6.15,-0.37,0,0,0.4028,1
0.7702,1,0.0909,1,1,9,0.2444,0,6.24,-0.79,0,0,0.4414,0
0.8094,2,0.1111,1,1,11,0.4125,1,6.54,0.27,1,21,0.6078,0
0.743,2,0.2222,1,1,4,0.3969,1,6.85,-0.97,0,0,0.6405,0
0.8044,2,0.125,0,1,5,0.112,0,6.01,-2.05,1,35,0.361,0
0.8284,3,0.1034,0,2,14,0.2182,1,3.31,-0.69,1,23,0.4665,0
0.8104,3,0.1,2,3,8,0.3558,0,8.32,0.16,0,0,0.3199,0
1.0,0,0.0,0,0,1,0.0096,0,8.45,-0.35,0,0,0.7146,0
0.7922,2,0.1538,0,1,4,0.3509,3,5.6,0.04,0,0,0.6288,0
0.9732,1,0.0333,0,1,2,0.0131,0,8.32,-0.98,0,0,0.6152,0
0.8212,0,0.0,0,0,20,0.1824,1,6.62,-0.2,0,0,0.4856,0
0.7488,1,0.125,1,0,9,0.3782,2,5.55,-0.41,0,0,0.6554,0
0.9052,1,0.0455,1,0,3,0.4251,2,5.67,-1.53,1,5,0.3176,1
0.9876,0,0.0,0,0,2,0.0643,1,6.84,0.01,0,0,0.2609,0
0.7666,1,0.1111,1,1,1,0.0971,0,6.71,-0.52,0,0,0.4512,0
0.5937,8,0.3077,0,5,13,0.258,5,6.96,-0.95,0,0,0.4276,1
0.6392,3,0.25,1,1,12,0.304,0,6.46,-0.75,1,25,0.6271,1
0.9597,0,0.0,0,0,1,0.3464,0,6.4,-0.1,1,44,0.264,1
0.9954,0,0.0,0,0,0,0.0319,0,8.97,0.0,0,0,0.6233,0
0.9128,0,0.0,0,0,1,0.1879,1,8.56,-0.6,0,0,0.277,0
0.6751,4,0.2353,1,2,16,0.3761,1,9.34,-1.14,0,0,0.6397,1
0.6616,1,0.25,3,0,17,0.3731,1,4.79,-1.34,0,0,0.3867,1
0.7558,5,0.1724,1,2,8,0.5088,3,3.53,-1.47,0,0,0.2614,1
0.802,1,0.1429,0,1,6,0.0927,0,6.92,-0.31,0,0,0.7768,0
0.5975,7,0.2917,0,5,4,0.1,0,4.58,-0.93,0,0,0.7458,1
0.6727,3,0.1765,1,3,5,0.1998,0,5.32,-0.7,0,0,0.705,1
0.8329,4,0.16,0,3,2,0.3801,1,5.18,-0.35,0,0,0.2838,0
0.7839,3,0.1304,1,2,2,0.428,0,5.6,-1.31,0,0,0.5075,1
0.9095,1,0.0714,1,0,3,0.0081,0,9.41,-1.23,0,0,0.2533,1
0.8389,0,0.0,0,0,18,0.2443,0,5.87,-1.31,0,0,0.729,1
0.7377,4,0.1905,0,1,17,0.0936,0,5.12,-0.34,1,4,0.6399,1
0.8569,3,0.1304,0,3,14,0.1858,0,7.09,-1.01,0,0,0.5395,0
0.9246,1,0.0625,1,1,2,0.1003,2,6.92,-0.37,0,0,0.4826,0
0.7541,4,0.1481,0,4,4,0.4712,1,6.47,-0.57,0,0,0.605,0
0.4639,11,0.4231,1,8,6,0.5714,1,4.93,-1.49,0,0,0.4269,1
0.7193,2,0.25,0,0,6,0.459,1,3.76,-1.45,0,0,0.5856,0
0.7202,2,0.2,0,0,8,0.4806,0,4.53,-1.16,0,0,0.646,1
0.9624,0,0.0,0,0,0,0.1922,0,7.57,0.39,0,0,0.5991,0
0.6679,8,0.2759,1,3,7,0.543,1,6.53,-0.55,0,0,0.1044,1
0.8342,2,0.1111,1,1,2,0.0551,0,8.1,-0.23,0,0,0.4444,0
0.9165,0,0.0,0,0,1,0.0689,0,6.11,-0.31,0,0,0.5554,0
0.9517,1,0.0769,0,1,3,0.0413,0,7.89,-0.07,0,0,0.2158,0
1.0,0,0.0,0,0,1,0.1295,1,8.14,0.64,0,0,0.3058,0
0.8998,0,0.0,0,0,6,0.2001,1,8.5,0.33,0,0,0.4486,0
0.7397,1,0.1667,1,1,12,0.3386,2,5.2,-0.68,0,0,0.1617,0
0.3174,2,0.4,0,1,8,0.8536,3,5.91,-0.99,0,0,0.3388,1
0.9512,0,0.0,1,0,2,0.5285,1,2.81,-1.05,1,34,0.3112,1
0.8765,2,0.0909,0,1,7,0.3779,1,3.95,-0.37,0,0,0.4013,0
0.7206,1,0.1,0,1,6,0.1239,0,5.54,-0.95,0,0,0.6749,0
0.789,3,0.1,1,3,12,0.1925,0,7.5,-0.13,0,0,0.3515,1
0.6076,9,0.3,1,4,5,0.6408,1,4.88,-1.02,0,0,0.6003,1
0.9259,1,0.0667,0,1,1,0.2096,0,8.12,-0.68,0,0,0.5341,0
0.7675,4,0.2,0,4,10,0.03,0,6.67,0.34,0,0,0.4393,0
0.7607,4,0.1739,3,3,13,0.0884,1,6.85,-0.03,0,0,0.6322,1
0.9173,0,0.0,2,0,3,0.1025,0,8.18,0.24,0,0,0.5622,1
0.7424,3,0.1875,0,2,6,0.2658,0,6.07,-0.75,0,0,0.4698,1
0.755,1,0.1667,2,1,4,0.1321,0,6.74,-0.31,0,0,0.6366,0
0.4829,3,0.375,3,1,11,0.7203,3,4.5,-1.43,1,37,0.8263,1
0.7241,2,0.1667,0,1,16,0.5115,2,5.27,-0.71,1,31,0.5158,0
0.9714,0,0.0,0,0,1,0.0993,0,7.84,-0.5,0,0,0.3003,0
0.9492,1,0.05,2,1,0,0.0401,0,7.56,-0.12,0,0,0.6797,0
0.9221,1,0.0714,0,0,3,0.09,0,7.6,-0.57,0,0,0.694,0
0.968,0,0.0,0,0,1,0.0404,0,8.19,1.51,0,0,0.5343,0
0.7204,5,0.2,0,5,1,0.2795,2,7.36,-0.67,1,12,0.8691,1
0.9326,0,0.0,0,0,1,0.0524,0,8.77,-0.66,0,0,0.376,0
0.3884,3,0.3,0,2,16,0.6986,2,3.79,-2.43,0,0,0.574,1
0.909,1,0.1,1,0,0,0.22,1,9.17,-0.2,0,0,0.7191,0
0.7095,1,0.1429,1,1,6,0.2569,1,5.29,-0.73,0,0,0.3827,1
0.9176,1,0.0769,0,0,3,0.0405,0,7.37,0.52,0,0,0.1979,0
0.9525,0,0.0,0,0,2,0.364,0,6.3,0.41,0,0,0.5676,0
0.6116,2,0.3333,0,0,7,0.5573,1,4.68,-0.21,0,0,0.4741,1
0.9709,0,0.0,0,0,2,0.0144,0,8.53,-0.3,0,0,0.5539,0
0.9009,2,0.087,0,2,1,0.3833,1,5.58,-0.76,0,0,0.6238,0
0.2114,16,0.6154,3,9,20,0.6491,3,6.13,-1.46,0,0,0.4449,1
0.9539,1,0.0333,0,1,1,0.0373,1,9.43,0.72,0,0,0.3362,0
0.8657,0,0.0,0,0,14,0.2774,1,5.5,-0.64,0,0,0.2286,0
0.8317,2,0.0833,0,0,16,0.2632,1,9.34,-0.7,0,0,0.4156,1
0.8994,1,0.04,1,0,16,0.0265,0,7.42,-0.57,0,0,0.1102,1
0.8995,0,0.0,1,0,13,0.0239,0,7.59,0.02,0,0,0.55,0
0.9575,1,0.04,0,0,1,0.2165,0,5.57,-0.65,0,0,0.4177,0
0.6108,5,0.2381,1,1,19,0.5441,2,5.39,-1.45,0,0,0.33,1
0.7758,4,0.1739,0,4,13,0.1238,2,4.1,0.4,0,0,0.615,1
0.7489,5,0.2083,0,2,8,0.4158,2,7.06,-0.85,0,0,0.1698,1
0.8806,2,0.0833,1,0,3,0.0148,0,7.69,0.18,0,0,0.6526,0
0.8574,2,0.1,0,1,18,0.1835,0,6.67,-0.67,1,7,0.4242,0
0.5815,4,0.25,0,0,6,0.7839,3,3.61,-1.96,1,38,0.5987,1
0.626,3,0.2727,1,3,6,0.6692,2,5.61,-1.32,1,4,0.263,1
0.9579,1,0.0345,1,1,3,0.0215,0,9.48,0.18,0,0,0.3374,0
0.8585,1,0.1429,1,0,11,0.2395,2,8.27,-0.77,1,40,0.2387,1
0.9836,0,0.0,0,0,1,0.038,0,6.96,-0.28,0,0,0.4361,0
0.7147,2,0.2222,0,0,9,0.4099,1,7.31,-0.83,0,0,0.8463,1
0.6661,2,0.1538,0,1,1,0.2185,1,5.02,-0.63,1,6,0.2407,1
0.9748,0,0.0,0,0,0,0.0956,0,7.88,-1.53,0,0,0.5972,0
0.8087,2,0.1667,0,2,13,0.2758,0,6.36,-0.0,0,0,0.5513,0
0.7698,4,0.16,0,2,15,0.1986,0,8.36,-0.19,0,0,0.3547,0
0.9753,0,0.0,0,0,3,0.0951,0,7.9,0.51,0,0,0.7968,0
0.9008,2,0.0741,0,1,2,0.3921,0,6.27,-1.4,0,0,0.5689,1
0.7602,5,0.1786,0,3,10,0.421,1,3.54,-0.15,0,0,0.2703,1
0.9367,1,0.04,0,0,0,0.1237,0,8.16,-1.03,0,0,0.584,0
0.3851,6,0.3158,3,5,4,0.8131,1,2.3,-3.03,0,0,0.3116,1
0.507,5,0.3571,1,4,5,0.3852,1,7.51,-0.72,0,0,0.4276,1
0.4711,8,0.2667,0,1,6,0.7028,3,3.4,0.03,0,0,0.6728,1
0.8138,1,0.125,0,1,5,0.06,1,5.95,-0.58,1,37,0.7617,1
0.5314,5,0.2778,2,5,13,0.6111,2,4.81,-1.9,1,16,0.5156,1
0.9066,1,0.0588,0,1,2,0.1032,0,7.14,-0.86,0,0,0.1621,0
0.7982,4,0.1739,0,2,7,0.4166,1,6.57,-0.38,0,0,0.6542,1
0.3328,7,0.4375,0,7,18,0.7894,1,4.02,-1.81,1,14,0.3139,1
0.9062,2,0.08,1,0,0,0.3076,0,6.95,0.16,1,35,0.4789,0
0.6731,6,0.3,1,2,12,0.4076,0,4.09,-1.35,0,0,0.5349,1
0.5462,11,0.3793,4,6,10,0.9433,2,4.8,-2.43,1,30,0.467,1
0.9133,2,0.087,1,2,3,0.1578,2,8.88,-1.13,0,0,0.6859,0
0.3944,8,0.4,3,5,7,0.7138,4,1.69,-1.29,1,33,0.3986,1
0.901,0,0.0,1,0,2,0.015,0,8.32,-0.4,0,0,0.3309,0
0.7629,2,0.1818,0,1,14,0.203,1,5.74,-0.64,0,0,0.7473,1
0.9537,0,0.0,0,0,2,0.039,1,7.71,-0.67,0,0,0.4313,0
0.9398,1,0.0385,0,1,3,0.2714,3,7.57,-0.87,0,0,0.4149,0
0.978,0,0.0,0,0,1,0.3141,1,7.55,-0.02,0,0,0.6947,0
0.6633,3,0.2308,2,2,15,0.3894,3,5.76,-0.92,0,0,0.7886,0
0.8558,2,0.0714,0,0,7,0.3534,1,7.41,-0.38,0,0,0.5428,0
0.7933,3,0.1111,0,3,9,0.3877,1,6.33,0.03,0,0,0.9131,1
0.6724,4,0.1481,1,4,12,0.4071,2,6.61,-1.09,1,32,0.5548,1
0.5071,4,0.4,1,3,5,0.245,1,5.55,-0.86,0,0,0.4625,1
0.77,4,0.2105,3,1,20,0.2274,1,6.12,-0.93,0,0,0.7939,0
0.9402,1,0.0345,0,0,2,0.2143,1,8.27,-0.48,0,0,0.7832,0
0.5537,6,0.3529,1,1,1,0.5502,2,2.83,-2.08,0,0,0.6054,1
0.7242,2,0.2,0,1,4,0.3074,0,6.99,-0.11,1,7,0.2898,0
0.7589,3,0.1765,0,1,9,0.5487,1,6.57,-0.74,0,0,0.3502,1
0.9813,0,0.0,0,0,1,0.0201,0,9.72,0.59,0,0,0.7107,0
0.813,2,0.125,0,2,14,0.1676,0,4.66,-0.05,0,0,0.1542,1
0.8687,2,0.0769,0,1,2,0.4075,2,4.22,-0.2,0,0,0.4819,1
0.6414,4,0.1667,1,4,4,0.1939,0,9.43,-0.55,0,0,0.4355,1
0.426,2,0.4,3,0,8,0.7021,5,3.64,-1.77,0,0,0.4156,1
0.8792,1,0.1111,0,0,6,0.1904,1,5.87,-0.45,0,0,0.5511,0
0.9968,0,0.0,0,0,0,0.2757,3,6.67,-1.39,1,10,0.5309,0
0.9185,1,0.0455,0,1,2,0.2688,0,6.95,-0.34,1,8,0.3438,1
0.5435,1,0.2,2,1,7,0.6501,0,3.57,-1.34,0,0,0.4338,1
0.9531,0,0.0,0,0,2,0.0377,0,8.62,0.21,0,0,0.5705,0
0.8177,2,0.069,1,1,3,0.167,1,6.3,0.3,0,0,0.5184,1
0.6869,3,0.2143,2,1,20,0.4858,1,5.33,-1.06,0,0,0.6394,1
1.0,0,0.0,0,0,2,0.1282,0,8.05,-0.09,0,0,0.5195,0
0.763,2,0.1818,0,1,17,0.0708,0,7.21,-0.32,0,0,0.3449,0
0.8491,2,0.0909,0,0,9,0.0966,1,6.07,-0.58,0,0,0.561,0
0.8415,1,0.0588,0,0,20,0.2511,1,6.95,-1.22,0,0,0.5422,1
0.8859,1,0.0385,0,0,3,0.1522,0,7.56,0.26,0,0,0.4247,1
0.6244,5,0.2273,1,1,13,0.3327,2,4.75,-1.25,1,18,0.4207,1
0.6217,1,0.1667,0,1,14,0.6403,1,4.24,-1.61,1,42,0.3035,1
0.7074,1,0.1667,1,1,15,0.3825,0,6.64,-1.26,0,0,0.195,0
0.6434,7,0.3182,2,3,2,0.5008,2,4.76,-0.25,0,0,0.3115,1
0.583,1,0.2,1,1,9,0.2627,0,6.82,-2.22,1,13,0.4543,1
0.7018,6,0.25,0,2,18,0.7664,2,5.4,-1.73,0,0,0.2482,1
0.8738,1,0.0714,1,0,3,0.2031,1,7.29,-1.61,0,0,0.1063,0
0.9459,0,0.0,0,0,1,0.2716,0,6.59,0.29,1,15,0.5351,0
0.6653,5,0.2,0,3,11,0.2265,0,7.75,-1.68,0,0,0.3558,1
0.4924,4,0.2667,0,2,4,0.8277,6,5.0,-0.9,1,42,0.6488,1
0.9938,0,0.0,0,0,2,0.1475,0,8.99,-0.8,0,0,0.4024,0
0.8103,2,0.0952,0,2,18,0.0133,0,6.62,0.81,0,0,0.6153,0
0.3758,3,0.2727,0,1,5,0.5039,1,3.79,-1.51,0,0,0.4537,1
0.845,3,0.1111,0,3,9,0.4487,2,5.32,-0.83,0,0,0.1701,1
0.6005,5,0.3125,0,1,6,0.2618,1,3.73,-0.27,0,0,0.5771,1
0.5517,6,0.25,2,1,7,0.6854,0,3.95,-2.14,1,20,0.4038,1
0.8446,2,0.0714,0,0,9,0.2891,0,7.24,-0.43,0,0,0.4303,0
1.0,0,0.0,0,0,0,0.2837,2,6.34,-0.75,1,25,0.8029,1
0.5779,7,0.3684,3,7,8,0.6462,3,3.03,-1.79,1,28,0.9063,1
0.777,3,0.1579,0,3,20,0.2187,2,7.5,-1.23,0,0,0.6874,1
0.8984,1,0.0417,0,1,12,0.1612,2,7.46,0.61,0,0,0.3208,0
0.8676,1,0.0769,1,0,19,0.4139,1,5.2,-1.73,0,0,0.4536,0
1.0,0,0.0,0,0,2,0.22,1,8.61,0.03,0,0,0.2469,0
0.6391,3,0.3,2,1,1,0.2724,0,8.38,-1.05,0,0,0.5093,0
0.8222,1,0.1667,1,0,11,0.4192,0,8.08,0.02,0,0,0.7016,0
0.7915,1,0.1667,0,1,4,0.231,2,8.47,-0.05,1,11,0.6495,0
0.8759,1,0.1,0,1,10,0.2037,0,7.85,-0.66,1,1,0.1663,0
0.8905,2,0.08,0,0,3,0.0142,0,8.22,0.44,0,0,0.3745,0
0.7244,5,0.25,1,1,11,0.8151,5,5.76,-1.71,0,0,0.2186,1
