Lead_Source,Occupation,Study_Purpose,Course_Interested,Last_Engagement_Status,Call_Attempt_Count,Days_Since_Created,Converted,_bin
referral,,pass_exam,communication_english,not_answering,2,14.0,1,2-3
tiktok,working_professional,career_advancement,toeic,rejected,2,27.0,0,2-3
google_ads,parent_enrolling,pass_exam,kids_english,busy_call_back,1,6.0,1,1
google_ads,working_professional,career_advancement,toeic,not_answering,7,8.0,0,6+
website_organic,unemployed,hobby,data_analysis,rejected,5,4.0,0,4-5
website_organic,parent_enrolling,hobby,communication_english,not_answering,2,1.0,0,2-3
facebook,working_professional,company_training,toeic,not_answering,5,8.0,0,4-5
referral,parent_enrolling,pass_exam,kids_english,not_answering,1,12.0,0,1
facebook,student_y1_y2,pass_exam,toeic,busy_call_back,1,,0,1
website_organic,unemployed,career_advancement,backend_nodejs,rejected,1,4.0,0,1
referral,unemployed,hobby,communication_english,not_answering,5,2.0,0,4-5
tiktok,parent_enrolling,study_abroad,kids_english,positive_interaction,1,6.0,1,1
facebook,student_y3_y4,study_abroad,ielts,not_answering,1,9.0,0,1
google_ads,working_professional,career_advancement,communication_english,not_answering,1,26.0,0,1
facebook,student_y1_y2,hobby,communication_english,positive_interaction,2,9.0,0,2-3
tiktok,working_professional,career_advancement,communication_english,positive_interaction,3,8.0,1,2-3
facebook,student_y3_y4,pass_exam,toeic,interested_need_time,2,4.0,1,2-3
tiktok,working_professional,pass_exam,communication_english,not_answering,5,3.0,0,4-5
referral,working_professional,career_advancement,ielts,not_answering,7,19.0,1,6+
facebook,student_y3_y4,study_abroad,ielts,positive_interaction,2,5.0,1,2-3
facebook,student_y1_y2,study_abroad,ielts,interested_need_time,6,23.0,1,6+
google_ads,student_y3_y4,hobby,toeic,busy_call_back,5,2.0,0,4-5
google_ads,working_professional,company_training,communication_english,not_answering,5,4.0,0,4-5
facebook,working_professional,hobby,frontend,positive_interaction,1,16.0,1,1
facebook,working_professional,hobby,frontend,not_answering,5,1.0,0,4-5
google_ads,student_y1_y2,career_advancement,toeic,interested_need_time,3,2.0,1,2-3
google_ads,unemployed,career_advancement,communication_english,positive_interaction,1,3.0,1,1
google_ads,working_professional,career_advancement,toeic,not_answering,4,2.0,0,4-5
facebook,student_y1_y2,career_advancement,communication_english,busy_call_back,2,7.0,1,2-3
google_ads,student_y3_y4,hobby,toeic,interested_need_time,4,4.0,0,4-5
facebook,student_y3_y4,career_advancement,communication_english,interested_need_time,3,1.0,1,2-3
facebook,student_y3_y4,hobby,communication_english,rejected,3,1.0,0,2-3
tiktok,student_y1_y2,pass_exam,toeic,interested_need_time,1,8.0,0,1
facebook,student_y1_y2,hobby,communication_english,not_answering,5,35.0,0,4-5
google_ads,student_y1_y2,career_advancement,communication_english,busy_call_back,1,8.0,1,1
referral,student_y1_y2,career_advancement,communication_english,interested_need_time,5,6.0,1,4-5
google_ads,student_y3_y4,hobby,frontend,busy_call_back,4,0.0,0,4-5
google_ads,unemployed,career_advancement,communication_english,positive_interaction,1,10.0,1,1
facebook,student_y3_y4,pass_exam,toeic,not_answering,3,3.0,1,2-3
facebook,student_y3_y4,career_advancement,ielts,not_answering,7,32.0,1,6+
facebook,working_professional,career_advancement,toeic,not_answering,6,2.0,0,6+
tiktok,student_y3_y4,study_abroad,communication_english,wrong_number,1,34.0,0,1
website_organic,student_y1_y2,study_abroad,ielts,positive_interaction,1,3.0,1,1
facebook,student_y1_y2,pass_exam,communication_english,interested_need_time,1,21.0,0,1
facebook,student_y1_y2,study_abroad,communication_english,busy_call_back,4,8.0,0,4-5
facebook,working_professional,pass_exam,communication_english,rejected,1,20.0,0,1
google_ads,student_y3_y4,pass_exam,toeic,wrong_number,1,10.0,0,1
google_ads,student_y3_y4,pass_exam,toeic,busy_call_back,2,10.0,0,2-3
tiktok,working_professional,career_advancement,communication_english,positive_interaction,7,4.0,0,6+
referral,parent_enrolling,hobby,kids_english,rejected,2,49.0,0,2-3
facebook,student_y3_y4,career_advancement,toeic,busy_call_back,4,5.0,1,4-5
tiktok,student_y3_y4,pass_exam,toeic,busy_call_back,1,4.0,1,1
google_ads,student_y3_y4,pass_exam,toeic,interested_need_time,3,0.0,1,2-3
facebook,working_professional,hobby,ielts,busy_call_back,3,1.0,0,2-3
referral,working_professional,career_advancement,communication_english,positive_interaction,6,3.0,1,6+
facebook,working_professional,career_advancement,data_analysis,interested_need_time,4,,1,4-5
tiktok,student_y1_y2,pass_exam,toeic,not_answering,1,25.0,1,1
tiktok,student_y3_y4,hobby,ielts,busy_call_back,2,16.0,0,2-3
referral,unemployed,hobby,communication_english,positive_interaction,1,4.0,1,1
google_ads,student_y3_y4,pass_exam,toeic,not_answering,2,2.0,0,2-3
facebook,parent_enrolling,study_abroad,kids_english,busy_call_back,7,5.0,0,6+
website_organic,,pass_exam,ielts,not_answering,3,12.0,1,2-3
tiktok,student_y3_y4,study_abroad,communication_english,positive_interaction,5,1.0,1,4-5
google_ads,student_y3_y4,pass_exam,toeic,not_answering,1,10.0,0,1
tiktok,student_y3_y4,pass_exam,communication_english,not_answering,5,1.0,0,4-5
facebook,unemployed,career_advancement,communication_english,positive_interaction,5,7.0,1,4-5
google_ads,student_y1_y2,career_advancement,communication_english,not_answering,4,4.0,0,4-5
website_organic,working_professional,company_training,data_analysis,positive_interaction,1,5.0,1,1
facebook,working_professional,company_training,data_analysis,busy_call_back,5,13.0,0,4-5
google_ads,unemployed,career_advancement,communication_english,positive_interaction,5,16.0,1,4-5
referral,working_professional,career_advancement,communication_english,not_answering,2,1.0,1,2-3
tiktok,parent_enrolling,pass_exam,kids_english,not_answering,6,4.0,0,6+
website_organic,unemployed,career_advancement,backend_nodejs,not_answering,5,4.0,1,4-5
facebook,,career_advancement,communication_english,rejected,2,16.0,0,2-3
other,unemployed,study_abroad,communication_english,positive_interaction,2,5.0,1,2-3
facebook,parent_enrolling,pass_exam,kids_english,not_answering,2,8.0,1,2-3
google_ads,student_y3_y4,study_abroad,ielts,not_answering,3,2.0,1,2-3
google_ads,working_professional,hobby,toeic,not_answering,5,1.0,0,4-5
tiktok,student_y3_y4,study_abroad,ielts,not_answering,5,7.0,1,4-5
referral,working_professional,career_advancement,data_analysis,not_answering,1,2.0,0,1
tiktok,student_y1_y2,study_abroad,communication_english,wrong_number,3,8.0,0,2-3
google_ads,working_professional,company_training,toeic,not_answering,3,3.0,0,2-3
google_ads,student_y3_y4,study_abroad,communication_english,wrong_number,3,0.0,0,2-3
google_ads,working_professional,career_advancement,toeic,not_answering,4,28.0,1,4-5
google_ads,student_y1_y2,pass_exam,communication_english,positive_interaction,3,7.0,1,2-3
facebook,working_professional,career_advancement,ielts,busy_call_back,2,5.0,0,2-3
google_ads,student_y3_y4,pass_exam,toeic,not_answering,2,36.0,0,2-3
website_organic,working_professional,career_advancement,communication_english,positive_interaction,5,4.0,0,4-5
tiktok,student_y3_y4,pass_exam,communication_english,not_answering,2,34.0,0,2-3
tiktok,student_y1_y2,pass_exam,toeic,wrong_number,2,3.0,0,2-3
facebook,student_y3_y4,pass_exam,toeic,positive_interaction,7,6.0,1,6+
google_ads,parent_enrolling,hobby,kids_english,rejected,5,32.0,0,4-5
facebook,student_y1_y2,career_advancement,toeic,positive_interaction,4,7.0,1,4-5
facebook,working_professional,career_advancement,frontend,not_answering,2,1.0,1,2-3
google_ads,student_y1_y2,pass_exam,ielts,busy_call_back,3,15.0,0,2-3
facebook,working_professional,career_advancement,toeic,positive_interaction,3,10.0,1,2-3
facebook,student_y1_y2,hobby,toeic,busy_call_back,2,2.0,0,2-3
tiktok,student_y3_y4,hobby,frontend,interested_need_time,1,3.0,1,1
google_ads,student_y3_y4,pass_exam,toeic,not_answering,2,10.0,0,2-3
google_ads,student_y1_y2,career_advancement,toeic,positive_interaction,3,26.0,1,2-3
facebook,student_y3_y4,career_advancement,toeic,busy_call_back,7,13.0,1,6+
google_ads,student_y3_y4,pass_exam,communication_english,not_answering,4,1.0,0,4-5
google_ads,student_y3_y4,career_advancement,communication_english,rejected,1,12.0,0,1
google_ads,parent_enrolling,study_abroad,kids_english,positive_interaction,2,4.0,1,2-3
google_ads,student_y3_y4,study_abroad,ielts,busy_call_back,3,4.0,1,2-3
facebook,parent_enrolling,pass_exam,kids_english,not_answering,3,1.0,0,2-3
referral,student_y3_y4,study_abroad,ielts,positive_interaction,1,1.0,1,1
facebook,student_y1_y2,pass_exam,communication_english,not_answering,6,19.0,0,6+
google_ads,student_y1_y2,pass_exam,backend_nodejs,interested_need_time,6,26.0,0,6+
facebook,student_y3_y4,pass_exam,toeic,positive_interaction,6,29.0,0,6+
google_ads,student_y3_y4,hobby,communication_english,not_answering,2,1.0,0,2-3
facebook,unemployed,study_abroad,frontend,not_answering,5,5.0,0,4-5
website_organic,working_professional,career_advancement,data_analysis,not_answering,4,7.0,0,4-5
facebook,working_professional,career_advancement,data_analysis,busy_call_back,3,5.0,0,2-3
google_ads,student_y3_y4,pass_exam,toeic,interested_need_time,1,,0,1
facebook,student_y3_y4,pass_exam,communication_english,not_answering,1,19.0,0,1
facebook,working_professional,career_advancement,ielts,rejected,2,0.0,0,2-3
google_ads,student_y1_y2,pass_exam,toeic,positive_interaction,5,4.0,1,4-5
google_ads,student_y1_y2,pass_exam,communication_english,not_answering,4,2.0,0,4-5
google_ads,student_y3_y4,career_advancement,toeic,interested_need_time,8,15.0,0,6+
referral,student_y1_y2,pass_exam,communication_english,busy_call_back,3,22.0,0,2-3
tiktok,working_professional,career_advancement,data_analysis,busy_call_back,1,0.0,0,1
other,student_y1_y2,career_advancement,toeic,interested_need_time,3,0.0,0,2-3
facebook,student_y1_y2,study_abroad,communication_english,not_answering,1,0.0,1,1
tiktok,parent_enrolling,pass_exam,kids_english,not_answering,6,8.0,0,6+
google_ads,parent_enrolling,pass_exam,kids_english,not_answering,2,25.0,0,2-3
google_ads,student_y3_y4,study_abroad,ielts,not_answering,1,4.0,0,1
other,,pass_exam,toeic,positive_interaction,3,10.0,1,2-3
tiktok,working_professional,career_advancement,communication_english,rejected,5,11.0,0,4-5
website_organic,student_y1_y2,pass_exam,toeic,positive_interaction,3,1.0,1,2-3
tiktok,student_y3_y4,study_abroad,communication_english,rejected,1,2.0,1,1
facebook,student_y1_y2,pass_exam,communication_english,interested_need_time,4,19.0,0,4-5
tiktok,student_y3_y4,pass_exam,toeic,not_answering,1,1.0,1,1
google_ads,parent_enrolling,hobby,kids_english,wrong_number,3,9.0,0,2-3
referral,working_professional,career_advancement,toeic,not_answering,3,6.0,1,2-3
website_organic,parent_enrolling,study_abroad,kids_english,not_answering,2,2.0,0,2-3
facebook,working_professional,pass_exam,toeic,rejected,2,3.0,1,2-3
facebook,working_professional,career_advancement,data_analysis,positive_interaction,1,7.0,1,1
facebook,working_professional,company_training,toeic,rejected,2,0.0,0,2-3
google_ads,working_professional,pass_exam,ielts,not_answering,3,40.0,0,2-3
facebook,student_y3_y4,pass_exam,toeic,positive_interaction,2,12.0,1,2-3
tiktok,student_y3_y4,pass_exam,communication_english,not_answering,1,8.0,1,1
google_ads,student_y3_y4,study_abroad,ielts,busy_call_back,4,4.0,1,4-5
website_organic,student_y3_y4,hobby,toeic,wrong_number,4,13.0,0,4-5
facebook,student_y3_y4,career_advancement,ielts,busy_call_back,5,2.0,0,4-5
google_ads,student_y1_y2,pass_exam,toeic,positive_interaction,5,4.0,1,4-5
facebook,working_professional,career_advancement,ielts,wrong_number,3,3.0,0,2-3
website_organic,student_y1_y2,pass_exam,ielts,wrong_number,2,30.0,0,2-3
facebook,student_y3_y4,study_abroad,ielts,not_answering,3,23.0,1,2-3
facebook,student_y3_y4,hobby,toeic,not_answering,4,5.0,0,4-5
facebook,student_y1_y2,career_advancement,toeic,rejected,3,18.0,0,2-3
website_organic,parent_enrolling,pass_exam,kids_english,interested_need_time,8,13.0,0,6+
facebook,student_y3_y4,pass_exam,communication_english,busy_call_back,3,13.0,1,2-3
google_ads,student_y3_y4,pass_exam,toeic,not_answering,2,43.0,0,2-3
tiktok,student_y1_y2,pass_exam,communication_english,not_answering,4,7.0,0,4-5
tiktok,unemployed,study_abroad,backend_nodejs,rejected,1,,1,1
facebook,working_professional,pass_exam,communication_english,busy_call_back,6,9.0,0,6+
facebook,student_y3_y4,pass_exam,communication_english,positive_interaction,2,5.0,1,2-3
google_ads,student_y1_y2,pass_exam,communication_english,not_answering,4,7.0,0,4-5
facebook,working_professional,company_training,communication_english,not_answering,3,1.0,0,2-3
tiktok,parent_enrolling,hobby,kids_english,interested_need_time,1,5.0,0,1
facebook,student_y3_y4,study_abroad,ielts,wrong_number,4,1.0,1,4-5
google_ads,student_y1_y2,study_abroad,ielts,not_answering,2,6.0,1,2-3
facebook,student_y1_y2,hobby,frontend,busy_call_back,2,11.0,0,2-3
google_ads,student_y1_y2,study_abroad,ielts,interested_need_time,1,4.0,0,1
facebook,working_professional,company_training,data_analysis,not_answering,5,6.0,0,4-5
tiktok,parent_enrolling,study_abroad,kids_english,busy_call_back,5,1.0,1,4-5
facebook,parent_enrolling,hobby,kids_english,interested_need_time,1,2.0,0,1
referral,working_professional,career_advancement,ielts,not_answering,5,5.0,1,4-5
tiktok,student_y1_y2,pass_exam,toeic,interested_need_time,5,21.0,0,4-5
facebook,parent_enrolling,hobby,kids_english,not_answering,1,0.0,0,1
facebook,student_y3_y4,pass_exam,communication_english,positive_interaction,8,1.0,1,6+
facebook,student_y3_y4,career_advancement,toeic,positive_interaction,1,19.0,0,1
facebook,working_professional,career_advancement,communication_english,positive_interaction,5,20.0,1,4-5
facebook,student_y1_y2,study_abroad,ielts,positive_interaction,3,1.0,1,2-3
website_organic,unemployed,career_advancement,toeic,interested_need_time,7,9.0,0,6+
google_ads,parent_enrolling,study_abroad,ielts,busy_call_back,2,43.0,0,2-3
facebook,working_professional,pass_exam,ielts,busy_call_back,2,5.0,0,2-3
google_ads,working_professional,company_training,toeic,not_answering,5,0.0,0,4-5
facebook,student_y3_y4,career_advancement,communication_english,positive_interaction,4,13.0,1,4-5
referral,student_y1_y2,pass_exam,toeic,not_answering,3,47.0,0,2-3
facebook,working_professional,career_advancement,toeic,busy_call_back,3,7.0,0,2-3
tiktok,working_professional,company_training,toeic,interested_need_time,4,,0,4-5
tiktok,parent_enrolling,pass_exam,kids_english,positive_interaction,1,1.0,1,1
facebook,student_y1_y2,hobby,toeic,busy_call_back,1,21.0,0,1
facebook,student_y3_y4,study_abroad,communication_english,busy_call_back,1,7.0,0,1
facebook,student_y3_y4,career_advancement,communication_english,interested_need_time,1,8.0,1,1
website_organic,working_professional,company_training,communication_english,rejected,5,11.0,0,4-5
google_ads,working_professional,pass_exam,data_analysis,positive_interaction,2,27.0,1,2-3
tiktok,parent_enrolling,hobby,kids_english,not_answering,3,2.0,0,2-3
tiktok,student_y3_y4,study_abroad,ielts,positive_interaction,1,3.0,1,1
website_organic,student_y3_y4,study_abroad,communication_english,not_answering,5,23.0,0,4-5
google_ads,student_y1_y2,career_advancement,toeic,not_answering,1,7.0,0,1
google_ads,student_y3_y4,hobby,toeic,not_answering,1,5.0,1,1
tiktok,student_y3_y4,study_abroad,ielts,busy_call_back,5,6.0,1,4-5
facebook,working_professional,career_advancement,frontend,interested_need_time,1,14.0,1,1
website_organic,student_y3_y4,pass_exam,frontend,interested_need_time,4,23.0,1,4-5
facebook,student_y3_y4,pass_exam,communication_english,positive_interaction,2,19.0,1,2-3
facebook,working_professional,career_advancement,data_analysis,interested_need_time,4,,0,4-5
website_organic,unemployed,study_abroad,frontend,not_answering,1,1.0,0,1
facebook,student_y1_y2,pass_exam,communication_english,interested_need_time,2,3.0,1,2-3
facebook,student_y3_y4,career_advancement,toeic,positive_interaction,3,2.0,1,2-3
facebook,working_professional,company_training,data_analysis,interested_need_time,3,0.0,1,2-3
google_ads,working_professional,company_training,toeic,busy_call_back,5,28.0,0,4-5
website_organic,unemployed,career_advancement,toeic,interested_need_time,2,2.0,1,2-3
facebook,student_y1_y2,study_abroad,ielts,interested_need_time,4,1.0,1,4-5
facebook,student_y3_y4,hobby,toeic,busy_call_back,1,25.0,0,1
google_ads,parent_enrolling,pass_exam,kids_english,wrong_number,4,3.0,0,4-5
referral,student_y3_y4,career_advancement,backend_nodejs,not_answering,6,0.0,1,6+
facebook,student_y3_y4,study_abroad,ielts,not_answering,1,10.0,1,1
referral,parent_enrolling,pass_exam,kids_english,positive_interaction,1,2.0,1,1
website_organic,student_y1_y2,hobby,toeic,positive_interaction,4,26.0,1,4-5
facebook,working_professional,career_advancement,toeic,interested_need_time,5,16.0,0,4-5
website_organic,unemployed,career_advancement,communication_english,busy_call_back,3,0.0,1,2-3
tiktok,student_y1_y2,study_abroad,ielts,rejected,3,9.0,1,2-3
google_ads,working_professional,pass_exam,ielts,busy_call_back,4,4.0,0,4-5
google_ads,student_y3_y4,pass_exam,ielts,busy_call_back,2,16.0,0,2-3
website_organic,unemployed,career_advancement,communication_english,interested_need_time,8,17.0,0,6+
